GroupId,Group_Size,HomePlanet,Destination,Side,Deck,Cabin_Number,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4080,1,Earth,55 Cancri e,P,F,839,20.0,0,0,719.0,0.0,10.0,0.0,0.0,False
4081,1,Earth,55 Cancri e,P,G,668,50.0,0,0,451.0,132.0,195.0,31.0,0.0,False
4082,1,Mars,TRAPPIST-1e,P,E,252,22.0,0,0,0.0,0.0,0.0,0.0,0.0,False
4083,1,Europa,TRAPPIST-1e,S,C,146,21.0,0,0,0.0,6190.0,1828.0,7.0,35.0,True
4084,1,Europa,TRAPPIST-1e,S,D,132,26.0,0,0,0.0,1549.0,0.0,0.0,766.0,True
4089,1,Europa,TRAPPIST-1e,S,A,48,36.0,0,0,0.0,2177.0,0.0,1097.0,144.0,True
4090,1,Mars,TRAPPIST-1e,S,D,133,46.0,0,0,227.0,0.0,1546.0,3.0,2.0,True
4091,1,Earth,TRAPPIST-1e,S,F,772,26.0,0,0,0.0,586.0,1.0,0.0,58.0,True
4093,1,Earth,TRAPPIST-1e,P,F,841,24.0,0,0,0.0,20.0,0.0,14.0,659.0,False
4095,1,Earth,55 Cancri e,P,G,671,14.0,0,0,834.0,1080.0,3.0,183.0,208.0,False
4096,1,Mars,TRAPPIST-1e,P,F,842,46.0,0,0,949.0,0.0,128.0,3.0,41.0,True
4097,1,Earth,TRAPPIST-1e,P,E,253,15.0,0,0,0.0,840.0,123.0,0.0,20.0,False
4098,1,Earth,TRAPPIST-1e,P,G,672,30.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4101,1,Mars,TRAPPIST-1e,S,F,773,38.0,0,0,1100.0,43.0,163.0,3.0,0.0,False
4102,1,Europa,TRAPPIST-1e,P,B,128,48.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4103,1,Earth,TRAPPIST-1e,P,G,674,31.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4104,1,Earth,TRAPPIST-1e,P,G,675,41.0,0,0,1025.0,0.0,0.0,0.0,0.0,False
4106,1,Earth,TRAPPIST-1e,S,G,675,43.0,0,0,0.0,831.0,78.0,0.0,0.0,True
4107,1,Earth,TRAPPIST-1e,S,G,676,23.0,0,0,0.0,0.0,489.0,5.0,276.0,False
4108,1,Europa,55 Cancri e,S,B,158,48.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4110,1,Earth,TRAPPIST-1e,P,E,255,25.0,0,0,0.0,38.0,0.0,847.0,112.0,False
4112,1,Earth,TRAPPIST-1e,S,G,678,28.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4113,2,Europa,55 Cancri e,P,B,129,16.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4113,2,Europa,TRAPPIST-1e,P,B,129,45.0,0,0,0.0,2524.0,0.0,166.0,1.0,True
4114,1,Mars,TRAPPIST-1e,S,E,270,31.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4115,1,Earth,PSO J318.5-22,S,G,679,19.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4116,1,Earth,TRAPPIST-1e,S,F,774,21.0,0,0,40.0,0.0,736.0,0.0,0.0,True
4128,2,Mars,TRAPPIST-1e,P,F,846,54.0,0,1,111.0,0.0,1144.0,8.0,23.0,False
4128,2,Mars,TRAPPIST-1e,P,F,846,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4129,1,Earth,TRAPPIST-1e,P,F,847,23.0,0,0,15.0,1.0,777.0,3.0,3.0,False
4132,1,Earth,55 Cancri e,P,G,678,18.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4135,1,Mars,TRAPPIST-1e,S,F,777,58.0,0,0,850.0,0.0,22.0,1493.0,0.0,False
4137,1,Earth,55 Cancri e,S,F,778,39.0,0,0,664.0,0.0,0.0,40.0,0.0,False
4140,1,Earth,PSO J318.5-22,P,F,851,23.0,0,0,40.0,15.0,30.0,0.0,637.0,False
4141,1,Earth,TRAPPIST-1e,P,G,679,11.0,0,0,0.0,0.0,0.0,0.0,0.0,False
4143,1,Mars,TRAPPIST-1e,P,E,258,29.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4144,1,Earth,TRAPPIST-1e,P,E,259,36.0,0,0,19.0,476.0,0.0,5.0,290.0,False
4145,1,Earth,PSO J318.5-22,P,F,852,13.0,0,0,16.0,0.0,87.0,544.0,0.0,False
4147,2,Europa,TRAPPIST-1e,S,C,149,45.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4150,1,Earth,TRAPPIST-1e,S,F,780,46.0,0,0,0.0,1029.0,0.0,0.0,0.0,True
4151,1,Earth,55 Cancri e,P,G,683,15.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4152,1,Earth,TRAPPIST-1e,P,F,853,35.0,0,0,89.0,0.0,0.0,545.0,0.0,False
4154,1,Mars,TRAPPIST-1e,S,F,781,23.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4158,1,Earth,TRAPPIST-1e,S,E,273,27.0,0,0,0.0,0.0,580.0,211.0,0.0,False
4163,1,Earth,55 Cancri e,S,G,683,16.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4165,1,Earth,TRAPPIST-1e,P,G,685,37.0,0,0,246.0,0.0,703.0,5.0,0.0,True
4166,2,Europa,55 Cancri e,P,B,132,45.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4166,2,Europa,55 Cancri e,P,B,132,58.0,0,1,0.0,279.0,3627.0,122.0,30.0,True
4168,2,Earth,TRAPPIST-1e,P,F,855,38.0,0,0,0.0,18.0,30.0,0.0,832.0,False
4168,2,Earth,TRAPPIST-1e,P,E,260,28.0,0,0,0.0,241.0,6.0,0.0,542.0,False
4169,2,Europa,TRAPPIST-1e,P,D,140,47.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4169,2,Europa,TRAPPIST-1e,P,D,140,41.0,0,0,0.0,1562.0,0.0,2.0,16.0,True
4171,1,Earth,TRAPPIST-1e,P,G,686,23.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4172,7,Mars,TRAPPIST-1e,P,F,856,24.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4172,7,Mars,TRAPPIST-1e,P,F,856,58.0,0,0,12.0,0.0,186.0,2436.0,4.0,False
4172,7,Mars,55 Cancri e,P,F,856,24.0,0,0,1363.0,0.0,50.0,0.0,0.0,False
4172,7,Mars,TRAPPIST-1e,P,F,856,56.0,0,0,128.0,0.0,959.0,0.0,42.0,False
4172,7,Mars,TRAPPIST-1e,P,F,856,15.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4172,7,Mars,TRAPPIST-1e,P,D,141,19.0,0,0,154.0,170.0,2074.0,0.0,0.0,True
4173,1,Earth,TRAPPIST-1e,P,E,261,27.0,0,0,0.0,0.0,0.0,658.0,133.0,False
4174,1,Earth,TRAPPIST-1e,P,F,857,47.0,0,0,59.0,1.0,327.0,557.0,0.0,False
4175,1,Earth,55 Cancri e,P,F,858,37.0,0,0,0.0,89.0,15.0,20.0,592.0,False
4176,7,Mars,TRAPPIST-1e,P,F,859,39.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4176,7,Mars,TRAPPIST-1e,P,F,859,20.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4176,7,Mars,TRAPPIST-1e,P,F,859,20.0,0,0,760.0,0.0,742.0,352.0,0.0,True
4176,7,Mars,TRAPPIST-1e,P,F,859,38.0,0,0,490.0,663.0,358.0,855.0,0.0,False
4176,7,Mars,TRAPPIST-1e,P,D,142,46.0,0,0,247.0,0.0,418.0,480.0,36.0,False
4176,7,Mars,TRAPPIST-1e,P,F,859,13.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4176,7,Mars,55 Cancri e,P,F,859,24.0,0,0,612.0,326.0,46.0,87.0,0.0,True
4177,3,Europa,TRAPPIST-1e,S,B,161,32.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4177,3,Europa,55 Cancri e,S,B,161,44.0,0,0,36.0,588.0,0.0,1675.0,3597.0,False
4178,1,Earth,TRAPPIST-1e,P,G,687,19.0,0,0,0.0,0.0,4.0,6.0,773.0,False
4179,2,Europa,TRAPPIST-1e,S,A,50,23.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4181,6,Europa,TRAPPIST-1e,P,C,133,4.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4181,6,Europa,TRAPPIST-1e,P,C,133,44.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4181,6,Europa,55 Cancri e,P,C,133,31.0,0,0,2.0,8747.0,0.0,4840.0,14485.0,False
4181,6,Europa,55 Cancri e,P,C,133,41.0,0,1,0.0,9463.0,0.0,1022.0,1562.0,True
4182,3,Europa,55 Cancri e,S,A,51,33.0,0,0,0.0,2020.0,0.0,1817.0,182.0,False
4182,3,Europa,55 Cancri e,S,A,51,43.0,0,1,0.0,3172.0,0.0,26.0,4376.0,False
4184,1,Earth,55 Cancri e,P,F,860,19.0,0,0,558.0,0.0,353.0,0.0,8.0,False
4185,1,Earth,TRAPPIST-1e,P,G,688,24.0,0,0,0.0,1725.0,0.0,0.0,0.0,True
4186,1,Earth,55 Cancri e,S,G,685,17.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4188,1,Earth,TRAPPIST-1e,P,F,861,23.0,0,0,1277.0,84.0,0.0,240.0,598.0,True
4189,1,Earth,55 Cancri e,S,G,686,17.0,0,0,558.0,0.0,3.0,0.0,1226.0,False
4191,1,Mars,TRAPPIST-1e,S,D,135,18.0,0,0,950.0,1.0,236.0,754.0,0.0,False
4194,1,Mars,55 Cancri e,P,F,862,34.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4196,1,Earth,TRAPPIST-1e,S,G,688,13.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4197,3,Earth,TRAPPIST-1e,S,F,786,66.0,0,0,610.0,2549.0,0.0,17.0,0.0,True
4197,3,Earth,TRAPPIST-1e,S,F,786,27.0,0,0,0.0,867.0,0.0,128.0,363.0,True
4197,3,Earth,TRAPPIST-1e,S,G,689,19.0,0,0,1620.0,0.0,4.0,0.0,82.0,False
4199,1,Earth,TRAPPIST-1e,S,F,787,55.0,0,0,0.0,198.0,703.0,1.0,0.0,True
4203,1,Mars,TRAPPIST-1e,P,D,143,40.0,0,0,0.0,0.0,1.0,293.0,667.0,False
4204,3,Earth,PSO J318.5-22,P,G,691,23.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4204,3,Earth,TRAPPIST-1e,P,G,691,7.0,0,0,0.0,0.0,0.0,0.0,0.0,False
4204,3,Earth,TRAPPIST-1e,P,G,691,12.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4205,1,Earth,TRAPPIST-1e,S,F,789,37.0,0,0,0.0,886.0,0.0,58.0,441.0,False
4206,1,Earth,TRAPPIST-1e,P,F,865,22.0,0,0,0.0,13.0,524.0,7.0,0.0,False
4207,2,Europa,55 Cancri e,S,B,163,46.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4208,1,Mars,55 Cancri e,P,D,144,37.0,0,0,326.0,0.0,455.0,2.0,0.0,False
4210,2,Europa,55 Cancri e,S,C,151,50.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4210,2,Europa,55 Cancri e,S,C,151,28.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4211,1,Europa,TRAPPIST-1e,P,C,134,26.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4214,1,Europa,TRAPPIST-1e,P,E,262,23.0,0,0,3.0,343.0,0.0,4280.0,0.0,False
4215,1,Mars,TRAPPIST-1e,P,D,145,34.0,0,1,992.0,0.0,14.0,0.0,0.0,False
4216,1,Europa,TRAPPIST-1e,P,B,134,65.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4218,1,Mars,TRAPPIST-1e,P,F,867,29.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4219,3,Mars,TRAPPIST-1e,P,F,868,40.0,0,0,1268.0,0.0,0.0,0.0,0.0,False
4219,3,Mars,TRAPPIST-1e,P,F,868,32.0,0,0,1331.0,416.0,0.0,665.0,64.0,False
4220,1,Earth,TRAPPIST-1e,P,E,263,31.0,0,0,553.0,224.0,9.0,1.0,0.0,False
4221,1,Earth,TRAPPIST-1e,P,F,869,13.0,0,0,27.0,81.0,1080.0,0.0,0.0,True
4222,2,Earth,TRAPPIST-1e,P,G,692,29.0,0,0,37.0,0.0,167.0,608.0,0.0,False
4222,2,Earth,TRAPPIST-1e,P,E,264,28.0,0,0,0.0,53.0,0.0,732.0,6.0,False
4223,1,Mars,55 Cancri e,S,F,790,19.0,0,0,1184.0,88.0,0.0,0.0,334.0,True
4225,1,Mars,TRAPPIST-1e,P,E,266,22.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4230,1,Earth,TRAPPIST-1e,P,F,873,21.0,0,0,0.0,0.0,23.0,820.0,22.0,False
4231,1,Earth,55 Cancri e,S,F,791,24.0,0,0,0.0,0.0,1435.0,10.0,0.0,True
4232,1,Europa,TRAPPIST-1e,S,B,164,47.0,0,0,0.0,4983.0,0.0,173.0,43.0,True
4233,1,Europa,TRAPPIST-1e,P,B,135,27.0,0,0,0.0,144.0,76.0,184.0,3932.0,False
4237,1,Earth,TRAPPIST-1e,S,E,277,18.0,0,0,0.0,0.0,774.0,0.0,13.0,True
4238,1,Europa,55 Cancri e,S,B,165,36.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4239,1,Earth,TRAPPIST-1e,P,F,875,68.0,0,0,0.0,1.0,223.0,580.0,0.0,False
4242,1,Mars,TRAPPIST-1e,P,F,877,28.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4243,1,Mars,TRAPPIST-1e,S,D,136,36.0,0,0,3002.0,21.0,150.0,0.0,0.0,False
4244,1,Earth,TRAPPIST-1e,S,F,794,17.0,0,0,0.0,628.0,0.0,66.0,449.0,True
4245,1,Earth,TRAPPIST-1e,S,G,695,13.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4246,1,Earth,TRAPPIST-1e,P,G,693,30.0,0,0,0.0,10.0,0.0,3840.0,329.0,False
4249,3,Europa,TRAPPIST-1e,S,B,166,58.0,0,0,0.0,2946.0,0.0,101.0,387.0,True
4249,3,Europa,TRAPPIST-1e,S,B,166,43.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4249,3,Europa,55 Cancri e,S,B,166,20.0,0,0,354.0,1546.0,323.0,284.0,315.0,True
4252,1,Earth,TRAPPIST-1e,S,F,795,15.0,0,0,156.0,1.0,1132.0,192.0,33.0,True
4253,1,Earth,TRAPPIST-1e,P,G,696,30.0,0,0,488.0,0.0,242.0,0.0,79.0,False
4254,3,Europa,55 Cancri e,P,B,136,33.0,0,0,5493.0,9401.0,23.0,3013.0,303.0,False
4254,3,Europa,TRAPPIST-1e,P,B,136,25.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4254,3,Europa,TRAPPIST-1e,P,B,136,62.0,0,0,0.0,22.0,0.0,3314.0,22.0,False
4255,1,Earth,PSO J318.5-22,P,G,697,41.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4256,8,Earth,TRAPPIST-1e,P,F,880,27.0,0,0,6.0,0.0,0.0,768.0,1141.0,False
4256,8,Earth,TRAPPIST-1e,P,G,698,18.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4256,8,Earth,TRAPPIST-1e,P,G,698,27.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4256,8,Earth,TRAPPIST-1e,P,F,880,19.0,0,0,571.0,0.0,0.0,97.0,813.0,True
4256,8,Earth,TRAPPIST-1e,P,G,698,37.0,0,0,0.0,0.0,115.0,671.0,0.0,False
4256,8,Earth,TRAPPIST-1e,P,G,698,24.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4256,8,Earth,TRAPPIST-1e,P,G,698,29.0,0,0,13.0,0.0,664.0,74.0,101.0,False
4256,8,Earth,55 Cancri e,P,F,880,44.0,0,0,0.0,0.0,608.0,0.0,91.0,False
4257,1,Earth,TRAPPIST-1e,P,F,881,19.0,0,0,0.0,265.0,882.0,2.0,293.0,False
4258,3,Europa,TRAPPIST-1e,P,A,37,39.0,0,0,0.0,266.0,0.0,1254.0,197.0,False
4258,3,Europa,TRAPPIST-1e,P,A,37,39.0,0,0,9.0,1525.0,0.0,0.0,146.0,False
4259,1,Mars,TRAPPIST-1e,S,F,796,41.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4260,1,Earth,TRAPPIST-1e,S,G,696,27.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4261,1,Mars,55 Cancri e,S,D,137,56.0,0,0,412.0,492.0,9.0,117.0,33.0,True
4262,2,Europa,TRAPPIST-1e,P,C,135,22.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4262,2,Europa,55 Cancri e,P,C,135,26.0,0,0,1.0,1269.0,4790.0,270.0,5116.0,False
4264,1,Earth,TRAPPIST-1e,S,F,797,24.0,0,0,0.0,0.0,0.0,0.0,1300.0,False
4266,1,Earth,PSO J318.5-22,S,G,697,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4267,2,Earth,TRAPPIST-1e,P,F,883,32.0,0,0,0.0,0.0,1020.0,0.0,0.0,True
4271,1,Europa,TRAPPIST-1e,P,A,38,25.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4272,1,Earth,TRAPPIST-1e,S,F,799,55.0,0,0,0.0,252.0,1.0,0.0,553.0,True
4273,1,Earth,PSO J318.5-22,P,F,884,19.0,0,0,0.0,2.0,0.0,669.0,0.0,False
4274,1,Earth,TRAPPIST-1e,S,G,698,24.0,0,0,0.0,717.0,222.0,8.0,1.0,True
4278,1,Europa,TRAPPIST-1e,S,C,154,32.0,0,0,401.0,3724.0,5.0,422.0,62.0,True
4280,1,Mars,TRAPPIST-1e,P,E,267,24.0,0,0,0.0,0.0,0.0,0.0,0.0,False
4289,1,Mars,TRAPPIST-1e,P,F,890,32.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4291,1,Earth,TRAPPIST-1e,S,G,701,36.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4292,1,Europa,55 Cancri e,S,A,52,28.0,0,0,0.0,31.0,0.0,1283.0,871.0,True
4293,1,Earth,TRAPPIST-1e,S,F,801,52.0,0,0,0.0,559.0,0.0,0.0,0.0,True
4294,1,Earth,TRAPPIST-1e,S,G,702,29.0,0,0,646.0,91.0,13.0,0.0,0.0,True
4295,1,Mars,55 Cancri e,P,D,147,23.0,0,0,49.0,0.0,2716.0,0.0,0.0,True
4296,1,Earth,TRAPPIST-1e,S,G,703,35.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4297,1,Europa,55 Cancri e,P,B,138,41.0,0,0,14.0,6777.0,81.0,604.0,2936.0,False
4301,1,Europa,55 Cancri e,P,E,269,33.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4302,1,Earth,55 Cancri e,P,G,706,6.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4303,2,Earth,55 Cancri e,S,F,803,15.0,0,0,36.0,841.0,0.0,0.0,0.0,True
4303,2,Earth,TRAPPIST-1e,S,G,705,38.0,0,0,0.0,668.0,84.0,267.0,0.0,False
4305,3,Earth,TRAPPIST-1e,P,F,893,56.0,0,0,0.0,779.0,12.0,3.0,35.0,False
4305,3,Earth,PSO J318.5-22,P,G,707,4.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4305,3,Earth,PSO J318.5-22,P,G,707,21.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4306,1,Mars,55 Cancri e,S,F,805,22.0,0,0,1371.0,0.0,235.0,0.0,0.0,True
4309,2,Earth,TRAPPIST-1e,P,E,270,37.0,0,0,0.0,0.0,785.0,3.0,0.0,False
4309,2,Earth,TRAPPIST-1e,P,G,709,6.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4311,1,Earth,TRAPPIST-1e,S,F,807,22.0,0,0,563.0,521.0,364.0,0.0,0.0,False
4312,1,Europa,TRAPPIST-1e,P,B,139,26.0,0,0,0.0,137.0,0.0,0.0,7629.0,False
4315,1,Earth,TRAPPIST-1e,P,E,272,22.0,0,0,0.0,3.0,486.0,0.0,228.0,True
4317,1,Mars,TRAPPIST-1e,S,D,139,24.0,0,0,439.0,0.0,2140.0,0.0,0.0,True
4318,1,Mars,TRAPPIST-1e,S,F,808,25.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4319,1,Earth,TRAPPIST-1e,P,G,711,48.0,0,0,2.0,0.0,83.0,589.0,233.0,False
4320,1,Earth,TRAPPIST-1e,P,E,273,24.0,0,0,786.0,0.0,0.0,7.0,0.0,False
4324,4,Mars,55 Cancri e,S,F,810,3.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4324,4,Mars,TRAPPIST-1e,S,F,810,24.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4324,4,Mars,TRAPPIST-1e,S,F,810,25.0,0,0,412.0,0.0,567.0,775.0,0.0,False
4324,4,Mars,55 Cancri e,S,F,810,1.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4327,1,Earth,TRAPPIST-1e,S,F,811,20.0,0,0,0.0,187.0,712.0,0.0,0.0,True
4330,1,Mars,55 Cancri e,S,D,140,28.0,0,0,427.0,0.0,754.0,0.0,0.0,True
4332,1,Earth,55 Cancri e,S,G,707,17.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4333,1,Europa,55 Cancri e,P,B,141,28.0,0,0,0.0,3345.0,0.0,2143.0,27.0,False
4334,1,Europa,TRAPPIST-1e,S,A,53,47.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4335,1,Mars,TRAPPIST-1e,S,E,281,34.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4336,4,Europa,TRAPPIST-1e,S,C,155,29.0,0,1,267.0,1418.0,257.0,843.0,0.0,True
4336,4,Europa,TRAPPIST-1e,S,C,155,14.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4336,4,Europa,55 Cancri e,S,C,155,40.0,0,0,2320.0,0.0,4874.0,3131.0,498.0,True
4337,1,Mars,TRAPPIST-1e,S,F,813,49.0,0,0,22.0,0.0,1129.0,0.0,77.0,True
4338,3,Europa,TRAPPIST-1e,S,C,156,51.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4338,3,Europa,TRAPPIST-1e,S,C,156,41.0,0,0,0.0,545.0,0.0,2740.0,293.0,True
4338,3,Europa,55 Cancri e,S,C,156,44.0,0,0,0.0,14201.0,0.0,22.0,584.0,True
4339,1,Mars,TRAPPIST-1e,S,F,814,47.0,0,0,2044.0,0.0,95.0,0.0,120.0,False
4340,1,Earth,TRAPPIST-1e,S,F,815,22.0,0,0,0.0,0.0,945.0,0.0,4.0,True
4344,1,Earth,TRAPPIST-1e,S,F,816,18.0,0,0,0.0,35.0,661.0,0.0,63.0,True
4345,1,Earth,TRAPPIST-1e,P,G,717,28.0,0,0,0.0,1125.0,3.0,562.0,7.0,False
4346,1,Earth,55 Cancri e,P,E,274,22.0,0,0,429.0,2.0,232.0,0.0,59.0,True
4347,1,Earth,TRAPPIST-1e,P,G,718,50.0,0,0,444.0,0.0,408.0,0.0,0.0,False
4348,1,Europa,TRAPPIST-1e,P,B,142,47.0,1,1,0.0,0.0,0.0,0.0,0.0,True
4349,1,Mars,TRAPPIST-1e,P,E,275,55.0,0,0,802.0,0.0,155.0,4.0,337.0,False
4350,2,Earth,TRAPPIST-1e,S,G,709,21.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4350,2,Earth,PSO J318.5-22,S,G,709,39.0,0,0,0.0,0.0,1.0,0.0,2330.0,False
4352,2,Europa,TRAPPIST-1e,S,C,157,37.0,0,0,33.0,3484.0,17.0,4.0,1384.0,True
4352,2,Europa,TRAPPIST-1e,S,C,157,31.0,0,0,22.0,10025.0,2.0,124.0,1.0,True
4356,1,Europa,55 Cancri e,S,B,167,28.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4357,1,Mars,TRAPPIST-1e,P,D,148,23.0,0,0,118.0,0.0,949.0,206.0,2071.0,False
4359,3,Europa,55 Cancri e,P,C,137,40.0,0,0,0.0,17687.0,0.0,425.0,155.0,True
4359,3,Europa,55 Cancri e,P,C,137,54.0,0,0,0.0,1832.0,0.0,0.0,1768.0,False
4360,1,Mars,TRAPPIST-1e,P,F,896,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4361,1,Earth,55 Cancri e,S,F,819,27.0,0,0,0.0,14.0,0.0,734.0,331.0,True
4362,1,Europa,TRAPPIST-1e,S,B,168,43.0,0,0,0.0,1947.0,0.0,0.0,1651.0,True
4364,1,Earth,PSO J318.5-22,P,G,720,25.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4367,1,Earth,55 Cancri e,S,G,710,37.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4368,1,Mars,55 Cancri e,P,F,900,32.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4369,1,Earth,TRAPPIST-1e,S,F,820,19.0,0,0,857.0,0.0,0.0,0.0,0.0,False
4371,4,Europa,55 Cancri e,S,C,158,39.0,0,0,106.0,243.0,126.0,7.0,4967.0,False
4371,4,Europa,TRAPPIST-1e,S,C,158,25.0,0,0,0.0,4384.0,4285.0,812.0,360.0,True
4372,2,Mars,TRAPPIST-1e,S,E,283,42.0,0,0,954.0,0.0,1.0,0.0,0.0,False
4373,1,Earth,PSO J318.5-22,S,F,822,36.0,0,0,735.0,0.0,2.0,0.0,0.0,False
4376,1,Earth,PSO J318.5-22,S,E,284,43.0,0,0,0.0,168.0,3.0,0.0,452.0,True
4382,1,Earth,PSO J318.5-22,P,F,901,23.0,0,0,65.0,94.0,0.0,0.0,445.0,True
4383,1,Europa,TRAPPIST-1e,S,B,169,57.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4386,2,Europa,TRAPPIST-1e,S,B,170,51.0,0,0,0.0,16455.0,885.0,0.0,363.0,True
4387,1,Mars,PSO J318.5-22,P,F,902,32.0,0,0,192.0,0.0,441.0,18.0,0.0,False
4390,3,Mars,TRAPPIST-1e,P,F,903,8.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4390,3,Mars,TRAPPIST-1e,P,F,903,44.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4390,3,Mars,TRAPPIST-1e,P,F,903,27.0,0,0,875.0,0.0,61.0,289.0,0.0,False
4391,1,Earth,TRAPPIST-1e,P,F,904,48.0,0,0,383.0,0.0,0.0,393.0,10.0,True
4392,1,Earth,55 Cancri e,S,G,714,13.0,0,0,38.0,0.0,0.0,733.0,0.0,False
4393,2,Earth,TRAPPIST-1e,P,G,722,5.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4393,2,Earth,TRAPPIST-1e,P,E,278,18.0,0,0,754.0,0.0,34.0,0.0,0.0,False
4395,1,Earth,TRAPPIST-1e,P,F,905,23.0,0,0,0.0,0.0,206.0,681.0,31.0,False
4396,1,Earth,TRAPPIST-1e,S,G,715,23.0,0,0,0.0,153.0,11.0,646.0,0.0,False
4399,1,Earth,TRAPPIST-1e,P,G,724,25.0,0,0,141.0,3.0,640.0,0.0,100.0,False
4400,2,Mars,TRAPPIST-1e,S,E,285,32.0,0,0,689.0,0.0,610.0,0.0,0.0,False
4400,2,Mars,55 Cancri e,S,F,830,0.0,0,0,0.0,0.0,0.0,0.0,0.0,True
4401,2,Earth,PSO J318.5-22,S,G,716,18.0,1,0,0.0,0.0,0.0,0.0,0.0,True
4402,1,Earth,PSO J318.5-22,P,G,725,29.0,1,0,0.0,0.0,0.0,0.0,0.0,False
4403,1,Earth,TRAPPIST-1e,S,F,831,55.0,0,0,134.0,935.0,0.0,6.0,394.0,False
4405,1,Europa,TRAPPIST-1e,S,C,159,27.0,1,0,0.0,0.0,0.0,0.0,0.0,True
